awardYear,category,categoryFullName,dateAwarded,prizeAmount,prizeAmountAdjusted,linksHref,laureateID,laureateName,laureateSortOrder
1977,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1977-10-13,700000,3490141,https://api.nobelprize.org/2/nobelPrize/med/1977,411,Roger Guillemin,1
1977,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1977-10-13,700000,3490141,https://api.nobelprize.org/2/nobelPrize/med/1977,412,Andrew V. Schally,2
1977,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1977-10-13,700000,3490141,https://api.nobelprize.org/2/nobelPrize/med/1977,413,Rosalyn Yalow,3
1978,Chemistry,The Nobel Prize in Chemistry,1978-10-17,725000,3283369,https://api.nobelprize.org/2/nobelPrize/che/1978,251,Peter Mitchell,1
1978,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1978-10-16,725000,3283369,https://api.nobelprize.org/2/nobelPrize/eco/1978,691,Herbert Simon,1
1978,Literature,The Nobel Prize in Literature,1978-10-05,725000,3283369,https://api.nobelprize.org/2/nobelPrize/lit/1978,654,Isaac Bashevis Singer,1
1978,Peace,The Nobel Peace Prize,1978-10-27,725000,3283369,https://api.nobelprize.org/2/nobelPrize/pea/1978,538,Anwar al-Sadat,1
1978,Peace,The Nobel Peace Prize,1978-10-27,725000,3283369,https://api.nobelprize.org/2/nobelPrize/pea/1978,539,Menachem Begin,2
1978,Physics,The Nobel Prize in Physics,1978-10-17,725000,3283369,https://api.nobelprize.org/2/nobelPrize/phy/1978,110,Pyotr Kapitsa,1
1978,Physics,The Nobel Prize in Physics,1978-10-17,725000,3283369,https://api.nobelprize.org/2/nobelPrize/phy/1978,111,Arno Penzias,2
1978,Physics,The Nobel Prize in Physics,1978-10-17,725000,3283369,https://api.nobelprize.org/2/nobelPrize/phy/1978,112,Robert Woodrow Wilson,3
1978,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1978-10-12,725000,3283369,https://api.nobelprize.org/2/nobelPrize/med/1978,414,Werner Arber,1
1978,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1978-10-12,725000,3283369,https://api.nobelprize.org/2/nobelPrize/med/1978,415,Daniel Nathans,2
1978,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1978-10-12,725000,3283369,https://api.nobelprize.org/2/nobelPrize/med/1978,416,Hamilton O. Smith,3
1979,Chemistry,The Nobel Prize in Chemistry,1979-10-15,800000,3384861,https://api.nobelprize.org/2/nobelPrize/che/1979,252,Herbert C. Brown,1
1979,Chemistry,The Nobel Prize in Chemistry,1979-10-15,800000,3384861,https://api.nobelprize.org/2/nobelPrize/che/1979,253,Georg Wittig,2
1979,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1979-10-16,800000,3384861,https://api.nobelprize.org/2/nobelPrize/eco/1979,692,Theodore W. Schultz,1
1979,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1979-10-16,800000,3384861,https://api.nobelprize.org/2/nobelPrize/eco/1979,693,Sir Arthur Lewis,2
1979,Literature,The Nobel Prize in Literature,1979-10-18,800000,3384861,https://api.nobelprize.org/2/nobelPrize/lit/1979,655,Odysseus Elytis,1
1979,Peace,The Nobel Peace Prize,1979-10-27,800000,3384861,https://api.nobelprize.org/2/nobelPrize/pea/1979,540,Mother Teresa,1
1979,Physics,The Nobel Prize in Physics,1979-10-15,800000,3384861,https://api.nobelprize.org/2/nobelPrize/phy/1979,113,Sheldon Glashow,1
1979,Physics,The Nobel Prize in Physics,1979-10-15,800000,3384861,https://api.nobelprize.org/2/nobelPrize/phy/1979,114,Abdus Salam,2
1979,Physics,The Nobel Prize in Physics,1979-10-15,800000,3384861,https://api.nobelprize.org/2/nobelPrize/phy/1979,115,Steven Weinberg,3
1979,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1979-10-11,800000,3384861,https://api.nobelprize.org/2/nobelPrize/med/1979,417,Allan M. Cormack,1
1979,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1979-10-11,800000,3384861,https://api.nobelprize.org/2/nobelPrize/med/1979,418,Godfrey N. Hounsfield,2
1980,Chemistry,The Nobel Prize in Chemistry,1980-10-14,880000,3273415,https://api.nobelprize.org/2/nobelPrize/che/1980,254,Paul Berg,1
1980,Chemistry,The Nobel Prize in Chemistry,1980-10-14,880000,3273415,https://api.nobelprize.org/2/nobelPrize/che/1980,255,Walter Gilbert,2
1980,Chemistry,The Nobel Prize in Chemistry,1980-10-14,880000,3273415,https://api.nobelprize.org/2/nobelPrize/che/1980,222,Frederick Sanger,3
1980,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1980-10-15,880000,3273415,https://api.nobelprize.org/2/nobelPrize/eco/1980,694,Lawrence R. Klein,1
1980,Literature,The Nobel Prize in Literature,1980-10-09,880000,3273415,https://api.nobelprize.org/2/nobelPrize/lit/1980,657,Czesław Miłosz,1
1980,Peace,The Nobel Peace Prize,1980-10-27,880000,3273415,https://api.nobelprize.org/2/nobelPrize/pea/1980,541,Adolfo Pérez Esquivel,1
1980,Physics,The Nobel Prize in Physics,1980-10-14,880000,3273415,https://api.nobelprize.org/2/nobelPrize/phy/1980,116,James Cronin,1
1980,Physics,The Nobel Prize in Physics,1980-10-14,880000,3273415,https://api.nobelprize.org/2/nobelPrize/phy/1980,117,Val Fitch,2
1980,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1980-10-10,880000,3273415,https://api.nobelprize.org/2/nobelPrize/med/1980,419,Baruj Benacerraf,1
1980,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1980-10-10,880000,3273415,https://api.nobelprize.org/2/nobelPrize/med/1980,420,Jean Dausset,2
1980,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1980-10-10,880000,3273415,https://api.nobelprize.org/2/nobelPrize/med/1980,421,George D. Snell,3
1981,Chemistry,The Nobel Prize in Chemistry,1981-10-19,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/che/1981,257,Kenichi Fukui,1
1981,Chemistry,The Nobel Prize in Chemistry,1981-10-19,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/che/1981,258,Roald Hoffmann,2
1981,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1981-10-13,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/eco/1981,695,James Tobin,1
1981,Literature,The Nobel Prize in Literature,1981-10-15,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/lit/1981,658,Elias Canetti,1
1981,Peace,The Nobel Peace Prize,1981-10-14,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/pea/1981,515,,1
1981,Physics,The Nobel Prize in Physics,1981-10-19,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/phy/1981,118,Nicolaas Bloembergen,1
1981,Physics,The Nobel Prize in Physics,1981-10-19,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/phy/1981,119,Arthur L. Schawlow,2
1981,Physics,The Nobel Prize in Physics,1981-10-19,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/phy/1981,120,Kai M. Siegbahn,3
1981,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1981-10-09,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/med/1981,422,Roger W. Sperry,1
1981,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1981-10-09,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/med/1981,423,David H. Hubel,2
1981,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1981-10-09,1000000,3318750,https://api.nobelprize.org/2/nobelPrize/med/1981,424,Torsten N. Wiesel,3
1982,Chemistry,The Nobel Prize in Chemistry,1982-10-18,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/che/1982,259,Aaron Klug,1
1982,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1982-10-20,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/eco/1982,696,George J. Stigler,1
1982,Literature,The Nobel Prize in Literature,1982-10-21,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/lit/1982,659,Gabriel García Márquez,1
1982,Peace,The Nobel Peace Prize,1982-10-13,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/pea/1982,543,Alva Myrdal,1
1982,Peace,The Nobel Peace Prize,1982-10-13,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/pea/1982,544,Alfonso García Robles,2
1982,Physics,The Nobel Prize in Physics,1982-10-18,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/phy/1982,121,Kenneth G. Wilson,1
1982,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1982-10-11,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/med/1982,425,Sune K. Bergström,1
1982,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1982-10-11,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/med/1982,426,Bengt I. Samuelsson,2
1982,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1982-10-11,1150000,3514532,https://api.nobelprize.org/2/nobelPrize/med/1982,427,John R. Vane,3
1983,Chemistry,The Nobel Prize in Chemistry,1983-10-19,1500000,4208719,https://api.nobelprize.org/2/nobelPrize/che/1983,260,Henry Taube,1
1983,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1983-10-17,1500000,4208719,https://api.nobelprize.org/2/nobelPrize/eco/1983,697,Gerard Debreu,1
1983,Literature,The Nobel Prize in Literature,1983-10-27,1500000,4208719,https://api.nobelprize.org/2/nobelPrize/lit/1983,660,William Golding,1
1983,Peace,The Nobel Peace Prize,1983-10-05,1500000,4208719,https://api.nobelprize.org/2/nobelPrize/pea/1983,545,Lech Wałęsa,1
1983,Physics,The Nobel Prize in Physics,1983-10-19,1500000,4208719,https://api.nobelprize.org/2/nobelPrize/phy/1983,122,Subrahmanyan Chandrasekhar,1
1983,Physics,The Nobel Prize in Physics,1983-10-19,1500000,4208719,https://api.nobelprize.org/2/nobelPrize/phy/1983,123,William A. Fowler,2
1983,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1983-10-10,1500000,4208719,https://api.nobelprize.org/2/nobelPrize/med/1983,428,Barbara McClintock,1
1984,Chemistry,The Nobel Prize in Chemistry,1984-10-17,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/che/1984,261,Bruce Merrifield,1
1984,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1984-10-18,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/eco/1984,698,Richard Stone,1
1984,Literature,The Nobel Prize in Literature,1984-11-27,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/lit/1984,661,Jaroslav Seifert,1
1984,Peace,The Nobel Peace Prize,1984-10-05,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/pea/1984,546,Desmond Tutu,1
1984,Physics,The Nobel Prize in Physics,1984-10-17,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/phy/1984,124,Carlo Rubbia,1
1984,Physics,The Nobel Prize in Physics,1984-10-17,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/phy/1984,125,Simon van der Meer,2
1984,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1984-10-15,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/med/1984,429,Niels K. Jerne,1
1984,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1984-10-15,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/med/1984,430,Georges J.F. Köhler,2
1984,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1984-10-15,1650000,4284352,https://api.nobelprize.org/2/nobelPrize/med/1984,431,César Milstein,3
1985,Chemistry,The Nobel Prize in Chemistry,1985-10-16,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/che/1985,262,Herbert A. Hauptman,1
1985,Chemistry,The Nobel Prize in Chemistry,1985-10-16,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/che/1985,263,Jerome Karle,2
1985,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1985-10-15,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/eco/1985,699,Franco Modigliani,1
1985,Literature,The Nobel Prize in Literature,1985-11-27,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/lit/1985,662,Claude Simon,1
1985,Peace,The Nobel Peace Prize,1985-10-05,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/pea/1985,547,,1
1985,Physics,The Nobel Prize in Physics,1985-10-16,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/phy/1985,126,Klaus von Klitzing,1
1985,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1985-10-14,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/med/1985,432,Michael S. Brown,1
1985,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1985-10-14,1800000,4354442,https://api.nobelprize.org/2/nobelPrize/med/1985,433,Joseph L. Goldstein,2
1986,Chemistry,The Nobel Prize in Chemistry,1986-10-15,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/che/1986,264,Dudley R. Herschbach,1
1986,Chemistry,The Nobel Prize in Chemistry,1986-10-15,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/che/1986,265,Yuan T. Lee,2
1986,Chemistry,The Nobel Prize in Chemistry,1986-10-15,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/che/1986,266,John C. Polanyi,3
1986,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1986-10-16,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/eco/1986,700,James M. Buchanan Jr.,1
1986,Literature,The Nobel Prize in Literature,1986-10-16,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/lit/1986,663,Wole Soyinka,1
1986,Peace,The Nobel Peace Prize,1986-10-14,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/pea/1986,548,Elie Wiesel,1
1986,Physics,The Nobel Prize in Physics,1986-10-15,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/phy/1986,127,Ernst Ruska,1
1986,Physics,The Nobel Prize in Physics,1986-10-15,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/phy/1986,128,Gerd Binnig,2
1986,Physics,The Nobel Prize in Physics,1986-10-15,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/phy/1986,129,Heinrich Rohrer,3
1986,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1986-10-13,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/med/1986,434,Stanley Cohen,1
1986,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1986-10-13,2000000,4642623,https://api.nobelprize.org/2/nobelPrize/med/1986,435,Rita Levi-Montalcini,2
1987,Chemistry,The Nobel Prize in Chemistry,1987-10-14,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/che/1987,267,Donald J. Cram,1
1987,Chemistry,The Nobel Prize in Chemistry,1987-10-14,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/che/1987,268,Jean-Marie Lehn,2
1987,Chemistry,The Nobel Prize in Chemistry,1987-10-14,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/che/1987,269,Charles J. Pedersen,3
1987,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1987-10-21,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/eco/1987,701,Robert M. Solow,1
1987,Literature,The Nobel Prize in Literature,1987-10-22,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/lit/1987,664,Joseph Brodsky,1
1987,Peace,The Nobel Peace Prize,1987-10-13,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/pea/1987,549,Oscar Arias Sánchez,1
1987,Physics,The Nobel Prize in Physics,1987-10-14,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/phy/1987,130,J. Georg Bednorz,1
1987,Physics,The Nobel Prize in Physics,1987-10-14,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/phy/1987,131,K. Alex Müller,2
1987,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1987-10-12,2175000,4842453,https://api.nobelprize.org/2/nobelPrize/med/1987,436,Susumu Tonegawa,1
1988,Chemistry,The Nobel Prize in Chemistry,1988-10-19,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/che/1988,270,Johann Deisenhofer,1
1988,Chemistry,The Nobel Prize in Chemistry,1988-10-19,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/che/1988,271,Robert Huber,2
1988,Chemistry,The Nobel Prize in Chemistry,1988-10-19,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/che/1988,272,Hartmut Michel,3
1988,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1988-10-18,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/eco/1988,702,Maurice Allais,1
1988,Literature,The Nobel Prize in Literature,1988-10-13,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/lit/1988,665,Naguib Mahfouz,1
1988,Peace,The Nobel Peace Prize,1988-09-29,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/pea/1988,550,,1
1988,Physics,The Nobel Prize in Physics,1988-10-19,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/phy/1988,132,Leon M. Lederman,1
1988,Physics,The Nobel Prize in Physics,1988-10-19,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/phy/1988,133,Melvin Schwartz,2
1988,Physics,The Nobel Prize in Physics,1988-10-19,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/phy/1988,134,Jack Steinberger,3
1988,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1988-10-17,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/med/1988,437,Sir James W. Black,1
1988,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1988-10-17,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/med/1988,438,Gertrude B. Elion,2
1988,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1988-10-17,2500000,5262636,https://api.nobelprize.org/2/nobelPrize/med/1988,439,George H. Hitchings,3
1989,Chemistry,The Nobel Prize in Chemistry,1989-10-12,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/che/1989,273,Sidney Altman,1
1989,Chemistry,The Nobel Prize in Chemistry,1989-10-12,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/che/1989,274,Thomas R. Cech,2
1989,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1989-10-11,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/eco/1989,703,Trygve Haavelmo,1
1989,Literature,The Nobel Prize in Literature,1989-10-09,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/lit/1989,666,Camilo José Cela,1
1989,Peace,The Nobel Peace Prize,1989-10-05,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/pea/1989,551,The 14th Dalai Lama,1
1989,Physics,The Nobel Prize in Physics,1989-10-12,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/phy/1989,135,Norman F. Ramsey,1
1989,Physics,The Nobel Prize in Physics,1989-10-12,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/phy/1989,136,Hans G. Dehmelt,2
1989,Physics,The Nobel Prize in Physics,1989-10-12,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/phy/1989,137,Wolfgang Paul,3
1989,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1989-10-09,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/med/1989,440,J. Michael Bishop,1
1989,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1989-10-09,3000000,5938490,https://api.nobelprize.org/2/nobelPrize/med/1989,441,Harold E. Varmus,2
1990,Chemistry,The Nobel Prize in Chemistry,1990-10-17,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/che/1990,275,Elias James Corey,1
1990,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1990-10-16,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/eco/1990,704,Harry M. Markowitz,1
1990,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1990-10-16,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/eco/1990,705,Merton H. Miller,2
1990,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1990-10-16,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/eco/1990,706,William F. Sharpe,3
1990,Literature,The Nobel Prize in Literature,1990-10-11,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/lit/1990,667,Octavio Paz,1
1990,Peace,The Nobel Peace Prize,1990-10-15,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/pea/1990,552,Mikhail Gorbachev,1
1990,Physics,The Nobel Prize in Physics,1990-10-17,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/phy/1990,138,Jerome I. Friedman,1
1990,Physics,The Nobel Prize in Physics,1990-10-17,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/phy/1990,139,Henry W. Kendall,2
1990,Physics,The Nobel Prize in Physics,1990-10-17,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/phy/1990,140,Richard E. Taylor,3
1990,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1990-10-08,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/med/1990,442,Joseph E. Murray,1
1990,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1990-10-08,4000000,7169620,https://api.nobelprize.org/2/nobelPrize/med/1990,443,E. Donnall Thomas,2
1991,Chemistry,The Nobel Prize in Chemistry,1991-10-16,6000000,9825752,https://api.nobelprize.org/2/nobelPrize/che/1991,276,Richard R. Ernst,1
1991,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1991-10-15,6000000,9825752,https://api.nobelprize.org/2/nobelPrize/eco/1991,707,Ronald H. Coase,1
1991,Literature,The Nobel Prize in Literature,1991-10-03,6000000,9825752,https://api.nobelprize.org/2/nobelPrize/lit/1991,668,Nadine Gordimer,1
1991,Peace,The Nobel Peace Prize,1991-10-14,6000000,9825752,https://api.nobelprize.org/2/nobelPrize/pea/1991,553,Aung San Suu Kyi,1
1991,Physics,The Nobel Prize in Physics,1991-10-16,6000000,9825752,https://api.nobelprize.org/2/nobelPrize/phy/1991,141,Pierre-Gilles de Gennes,1
1991,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1991-10-07,6000000,9825752,https://api.nobelprize.org/2/nobelPrize/med/1991,444,Erwin Neher,1
1991,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1991-10-07,6000000,9825752,https://api.nobelprize.org/2/nobelPrize/med/1991,445,Bert Sakmann,2
1992,Chemistry,The Nobel Prize in Chemistry,1992-10-14,6500000,10403919,https://api.nobelprize.org/2/nobelPrize/che/1992,277,Rudolph A. Marcus,1
1992,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1992-10-13,6500000,10403919,https://api.nobelprize.org/2/nobelPrize/eco/1992,708,Gary Becker,1
1992,Literature,The Nobel Prize in Literature,1992-10-08,6500000,10403919,https://api.nobelprize.org/2/nobelPrize/lit/1992,669,Derek Walcott,1
1992,Peace,The Nobel Peace Prize,1992-10-16,6500000,10403919,https://api.nobelprize.org/2/nobelPrize/pea/1992,554,Rigoberta Menchú Tum,1
1992,Physics,The Nobel Prize in Physics,1992-10-14,6500000,10403919,https://api.nobelprize.org/2/nobelPrize/phy/1992,142,Georges Charpak,1
1992,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1992-10-12,6500000,10403919,https://api.nobelprize.org/2/nobelPrize/med/1992,446,Edmond H. Fischer,1
1992,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1992-10-12,6500000,10403919,https://api.nobelprize.org/2/nobelPrize/med/1992,447,Edwin G. Krebs,2
1993,Chemistry,The Nobel Prize in Chemistry,1993-10-13,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/che/1993,278,Kary B. Mullis,1
1993,Chemistry,The Nobel Prize in Chemistry,1993-10-13,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/che/1993,279,Michael Smith,2
1993,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1993-10-12,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/eco/1993,709,Robert W. Fogel,1
1993,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1993-10-12,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/eco/1993,710,Douglass C. North,2
1993,Literature,The Nobel Prize in Literature,1993-10-07,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/lit/1993,670,Toni Morrison,1
1993,Peace,The Nobel Peace Prize,1993-10-15,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/pea/1993,555,Nelson Mandela,1
1993,Peace,The Nobel Peace Prize,1993-10-15,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/pea/1993,556,F.W. de Klerk,2
1993,Physics,The Nobel Prize in Physics,1993-10-13,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/phy/1993,143,Russell A. Hulse,1
1993,Physics,The Nobel Prize in Physics,1993-10-13,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/phy/1993,144,Joseph H. Taylor Jr.,2
1993,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1993-10-11,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/med/1993,448,Richard J. Roberts,1
1993,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1993-10-11,6700000,10245356,https://api.nobelprize.org/2/nobelPrize/med/1993,449,Phillip A. Sharp,2
1994,Chemistry,The Nobel Prize in Chemistry,1994-10-12,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/che/1994,280,George A. Olah,1
1994,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1994-10-11,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/eco/1994,711,John C. Harsanyi,1
1994,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1994-10-11,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/eco/1994,712,John F. Nash Jr.,2
1994,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1994-10-11,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/eco/1994,713,Reinhard Selten,3
1994,Literature,The Nobel Prize in Literature,1994-10-13,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/lit/1994,671,Kenzaburo Oe,1
1994,Peace,The Nobel Peace Prize,1994-10-14,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/pea/1994,557,Yasser Arafat,1
1994,Peace,The Nobel Peace Prize,1994-10-14,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/pea/1994,558,Shimon Peres,2
1994,Peace,The Nobel Peace Prize,1994-10-14,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/pea/1994,559,Yitzhak Rabin,3
1994,Physics,The Nobel Prize in Physics,1994-10-12,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/phy/1994,145,Bertram N. Brockhouse,1
1994,Physics,The Nobel Prize in Physics,1994-10-12,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/phy/1994,146,Clifford G. Shull,2
1994,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1994-10-10,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/med/1994,450,Alfred G. Gilman,1
